source_id,location_name,url,category_name,sequence_number,product_name,product_name_cleaned,price,pc_count,size,description,product_image
02746,5 Points In-Line,https://order.chick-fil-a.com/menu/mobile-entrees/smokehouse-entree-group,Entrées,43,Smokehouse BBQ Bacon Sandwich w/ Chick-fil-A® Filet,Smokehouse Bbq Bacon Sandwich W Chick Fil A Filet,7.69,1,,"A boneless breast of chicken seasoned to perfection, freshly breaded, pressure cooked in 100% refined peanut oil and served on a toasted, buttered sweet yeast bun with Colby-Jack cheese, brown sugar pepper bacon, and green leaf lettuce. Topped with zesty Smokehouse BBQ sauce.",https://www.cfacdn.com/img/order/menu/Online/Entrees/Smokehouse-OriginalFilet_800x800.png
02746,5 Points In-Line,https://order.chick-fil-a.com/menu/mobile-entrees/smokehouse-entree-group,Entrées,44,Smokehouse BBQ Bacon Sandwich w/ Spicy Filet,Smokehouse Bbq Bacon Sandwich W Spicy Filet,7.69,1,,"A boneless breast of chicken seasoned with a spicy blend of peppers, freshly breaded, pressure cooked in 100% refined peanut oil and served on a toasted, buttered sweet yeast bun with Colby-Jack cheese, brown sugar pepper bacon, and green leaf lettuce. Topped with zesty Smokehouse BBQ sauce.",https://www.cfacdn.com/img/order/menu/Online/Entrees/Smokehouse-SpicyFilet_800x800.png
02746,5 Points In-Line,https://order.chick-fil-a.com/menu/mobile-entrees/nuggets-cfa,Entrées,45,5 ct Chick-fil-A® Nuggets,5 Ct Chick Fil A Nuggets,2.8,5,,"Bite-sized pieces of boneless chicken breast, seasoned to perfection, freshly breaded and pressure cooked in 100% refined peanut oil. Available with choice of dipping sauce.",https://www.cfacdn.com/img/order/menu/Online/Entrees/Dec2019_CFANuggets_5ct_Desktop.png
02746,5 Points In-Line,https://order.chick-fil-a.com/menu/mobile-entrees/nuggets-cfa,Entrées,46,8 ct Chick-fil-A® Nuggets,8 Ct Chick Fil A Nuggets,4.45,8,,"Bite-sized pieces of boneless chicken breast, seasoned to perfection, freshly breaded and pressure cooked in 100% refined peanut oil. Available with choice of dipping sauce.",https://www.cfacdn.com/img/order/menu/Online/Entrees/nuggets_8ct_PDP_Desk.png
02746,5 Points In-Line,https://order.chick-fil-a.com/menu/mobile-entrees/nuggets-cfa,Entrées,47,12 ct Chick-fil-A® Nuggets,12 Ct Chick Fil A Nuggets,6.29,12,,"Bite-sized pieces of boneless chicken breast, seasoned to perfection, freshly breaded and pressure cooked in 100% refined peanut oil. Available with choice of dipping sauce.",https://www.cfacdn.com/img/order/menu/Online/Entrees/nuggets_12ct_Desk.png
02746,5 Points In-Line,https://order.chick-fil-a.com/menu/mobile-entrees/nuggets-cfa,Entrées,48,30 ct Chick-fil-A® Nuggets,30 Ct Chick Fil A Nuggets,15.69,30,,"Bite-sized pieces of boneless chicken breast, seasoned to perfection, freshly breaded and pressure cooked in 100% refined peanut oil. Available with choice of dipping sauce.",https://www.cfacdn.com/img/order/menu/Online/Entrees/nuggets_30ct_PDP_Desk.png
02746,5 Points In-Line,https://order.chick-fil-a.com/menu/mobile-entrees/grilled-nuggets,Entrées,49,5 ct Grilled Nuggets,5 Ct Grilled Nuggets,3.35,5,,"Bite-sized pieces of freshly marinated boneless breast of chicken, grilled for a tender and juicy backyard-smoky taste. Available with guest's choice of dipping sauce.",https://www.cfacdn.com/img/order/menu/Online/Entrees/Dec2019_GrilledNuggets_5ct_Desktop.png
02746,5 Points In-Line,https://order.chick-fil-a.com/menu/mobile-entrees/grilled-nuggets,Entrées,50,8 ct Grilled Nuggets,8 Ct Grilled Nuggets,5.29,8,,"Bite-sized pieces of freshly marinated boneless breast of chicken, grilled for a tender and juicy backyard-smoky taste. Available with guest's choice of dipping sauce.",https://www.cfacdn.com/img/order/menu/Online/Entrees/grilledNuggets_8ct_PDP_Desk.png
02746,5 Points In-Line,https://order.chick-fil-a.com/menu/mobile-entrees/grilled-nuggets,Entrées,51,12 ct Grilled Nuggets,12 Ct Grilled Nuggets,7.59,12,,"Bite-sized pieces of freshly marinated boneless breast of chicken, grilled for a tender and juicy backyard-smoky taste. Available with guest's choice of dipping sauce.",https://www.cfacdn.com/img/order/COM/Menu_Refresh/Entree/Entree%20Desktop/_0003s_0041_%5BFeed%5D_0001s_0001_Entrees_Grilled-Nuggets_12ct.png
02746,5 Points In-Line,https://order.chick-fil-a.com/menu/mobile-entrees/chick-n-strips,Entrées,52,2 ct Chick-fil-A Chick-n-Strips®,2 Ct Chick Fil A Chick N Strips,3.25,2,,"Made from the most tender part of the chicken breast, our Chick-n-Strips™️ are marinated in special seasonings, freshly breaded and pressure cooked to perfection in 100% refined peanut oil. ",https://www.cfacdn.com/img/order/menu/Online/Entrees/strips_2ct_PDP_Desk.png
02746,5 Points In-Line,https://order.chick-fil-a.com/menu/mobile-entrees/chick-n-strips,Entrées,53,3 ct Chick-fil-A Chick-n-Strips®,3 Ct Chick Fil A Chick N Strips,4.79,3,,"Made from the most tender part of the chicken breast, our Chick-n-Strips™️ are marinated in special seasonings, freshly breaded and pressure cooked to perfection in 100% refined peanut oil. ",https://www.cfacdn.com/img/order/menu/Online/Entrees/strips_3ct_PDP_Desk.png
02746,5 Points In-Line,https://order.chick-fil-a.com/menu/mobile-entrees/chick-n-strips,Entrées,54,4 ct Chick-fil-A Chick-n-Strips®,4 Ct Chick Fil A Chick N Strips,6.19,4,,"Made from the most tender part of the chicken breast, our Chick-n-Strips™️ are marinated in special seasonings, freshly breaded and pressure cooked to perfection in 100% refined peanut oil. ",https://www.cfacdn.com/img/order/menu/Online/Entrees/strips_4ct_PDP_Desk.png
02746,5 Points In-Line,https://order.chick-fil-a.com/menu/mobile-entrees/cool-wrap-grilled,Entrées,55,Chick-fil-A® Cool Wrap,Chick Fil A Cool Wrap,7.39,1,,"Sliced grilled chicken breast nestled in a fresh mix of green leaf lettuce with a blend of shredded Monterey Jack and Cheddar cheeses, tightly rolled in a flaxseed flour flat bread. Made fresh daily. Pairs well with Avocado Lime Ranch dressing.",https://www.cfacdn.com/img/order/menu/Online/Entrees/wrap_desk.png
02746,5 Points In-Line,https://order.chick-fil-a.com/menu/mobile-entrees/glutenfree-bun-entree,Entrées,56,Gluten Free Bun,Gluten Free Bun,1.7,1,,"A certified gluten-free bun, individually packaged to be an alternative for our guests wishing to minimize gluten in their diets.
Our recipe, enriched with vitamins and minerals, features a blend of amaranth and quinoa, all lightly sweetened with molasses and raisins.",https://www.cfacdn.com/img/order/menu/Mobile/Modifiers/Sandwich_mod/gluten_free_bun.png
02746,5 Points In-Line,https://order.chick-fil-a.com/menu/mobile-entrees/filets,Entrées,57,Chick-fil-A® Filet,Chick Fil A Filet,4.2,1,,"A boneless breast of chicken seasoned to perfection, hand-breaded, pressure cooked in 100% refined peanut oil.",https://www.cfacdn.com/img/order/menu/Mobile/Entrees/Parent/cfa_filet.png
02746,5 Points In-Line,https://order.chick-fil-a.com/menu/mobile-entrees/filets,Entrées,58,Grilled Filet,Grilled Filet,5.14,1,,"A lemon-herb marinated boneless breast of chicken, grilled for a tender and juicy backyard-smokey taste.",https://www.cfacdn.com/img/order/menu/Online/Entrees/filet_grilled_PDP_Desk.png
02746,5 Points In-Line,https://order.chick-fil-a.com/menu/mobile-entrees/filets,Entrées,59,Spicy Filet,Spicy Filet,4.6,1,,"A boneless breast of chicken seasoned with a spicy blend of peppers, freshly breaded, and pressure cooked in 100% refined peanut oil.",https://www.cfacdn.com/img/order/menu/Mobile/Entrees/Menu%20Item/spicy_filet.png
02746,5 Points In-Line,https://order.chick-fil-a.com/menu/mobile-sides/waffle-potato-fries,Sides,60,Small Chick-fil-A Waffle Potato Fries®,Small Chick Fil A Waffle Potato Fries,1.99,1,Small,Waffle-cut potatoes cooked in canola oil until crispy outside and tender inside. Sprinkled with Sea Salt.,https://www.cfacdn.com/img/order/menu/Online/Sides%26treats/Small_Lowered_1217shoot_800x800.png
02746,5 Points In-Line,https://order.chick-fil-a.com/menu/mobile-sides/waffle-potato-fries,Sides,61,Medium Chick-fil-A Waffle Potato Fries®,Medium Chick Fil A Waffle Potato Fries,2.25,1,Medium,Waffle-cut potatoes cooked in canola oil until crispy outside and tender inside. Sprinkled with Sea Salt.,https://www.cfacdn.com/img/order/menu/Online/Sides%26treats/Medium_Lowered_1217shoot_800x800.png
02746,5 Points In-Line,https://order.chick-fil-a.com/menu/mobile-sides/waffle-potato-fries,Sides,62,Large Chick-fil-A Waffle Potato Fries®,Large Chick Fil A Waffle Potato Fries,2.65,1,Large,Waffle-cut potatoes cooked in canola oil until crispy outside and tender inside. Sprinkled with Sea Salt.,https://www.cfacdn.com/img/order/menu/Online/Sides%26treats/Large_Lowered_1217shoot_800x800.png
02746,5 Points In-Line,https://order.chick-fil-a.com/menu/mobile-sides/fruit-cup,Sides,63,Small Fruit Cup,Small Fruit Cup,2.95,1,Small,"A nutritious fruit mix made with chopped pieces of red and green apples, mandarin orange segments, fresh strawberry slices, and blueberries, served chilled. Prepared fresh daily.",https://www.cfacdn.com/img/order/COM/Menu_Refresh/Sides/Sides%20Desktop/_0006s_0010_%5BFeed%5D_0003s_0002_Sides_Fruit-Cup.png
02746,5 Points In-Line,https://order.chick-fil-a.com/menu/mobile-sides/fruit-cup,Sides,64,Medium Fruit Cup,Medium Fruit Cup,3.75,1,Medium,"A nutritious fruit mix made with chopped pieces of red and green apples, mandarin orange segments, fresh strawberry slices, and blueberries, served chilled. Prepared fresh daily.",https://www.cfacdn.com/img/order/COM/Menu_Refresh/Sides/Sides%20Desktop/_0006s_0010_%5BFeed%5D_0003s_0002_Sides_Fruit-Cup.png
02746,5 Points In-Line,https://order.chick-fil-a.com/menu/mobile-sides/salad-side,Sides,65,Side Salad,Side Salad,3.75,1,,"A fresh bed of mixed greens, topped with a blend of shredded Monterey Jack and Cheddar cheeses and grape tomatoes. Prepared fresh daily. Served with charred tomato, crispy red bell peppers and choice of dressing.",https://www.cfacdn.com/img/order/menu/Online/Sides%26treats/sideSalad_desk.png
02746,5 Points In-Line,https://order.chick-fil-a.com/menu/mobile-sides/macncheese,Sides,66,Small Mac & Cheese,Small Mac Cheese,2.95,1,Small,"A classic macaroni and cheese recipe featuring a special blend of cheeses including Parmesan, Cheddar, and Romano. Baked in-restaurant to form a crispy top layer of baked cheese.",https://www.cfacdn.com/img/order/Individual/Menu/Sides/MacnCheese_4oz.png
02746,5 Points In-Line,https://order.chick-fil-a.com/menu/mobile-sides/macncheese,Sides,67,Medium Mac & Cheese,Medium Mac Cheese,3.75,1,Medium,"A classic macaroni and cheese recipe featuring a special blend of cheeses including Parmesan, Cheddar, and Romano. Baked in-restaurant to form a crispy top layer of baked cheese.",https://www.cfacdn.com/img/order/Individual/Menu/Sides/MacnCheese_5oz.png
02746,5 Points In-Line,https://order.chick-fil-a.com/menu/mobile-sides/chicken-soup,Sides,68,Cup of Chicken Noodle Soup,Cup Of Chicken Noodle Soup,3.55,1,,"Shredded Chick-fil-A® chicken breast, chopped carrots and celery with egg noodles in a hearty broth. Served with Saltine crackers.",https://www.cfacdn.com/img/order/menu/Online/Sides%26treats/Chicken-Noodle-Soup_Small_Desk.png
02746,5 Points In-Line,https://order.chick-fil-a.com/menu/mobile-sides/chicken-soup,Sides,69,Bowl of Chicken Noodle Soup,Bowl Of Chicken Noodle Soup,5.55,1,,"Shredded Chick-fil-A® chicken breast, chopped carrots and celery with egg noodles in a hearty broth. Served with Saltine crackers.",https://www.cfacdn.com/img/order/Catering/Sides/Chicken_Noodle_Soup.png
02746,5 Points In-Line,https://order.chick-fil-a.com/menu/mobile-sides/chicken-tortilla-soup,Sides,70,Cup of Chicken Tortilla Soup,Cup Of Chicken Tortilla Soup,4.99,1,,Shredded chicken breast with navy and black beans in a white creamy soup base with a perfect blend of vegetables and spicy heat. Topped off with seasoned corn tortilla strips. Seasonal item only.,https://www.cfacdn.com/img/order/COM/Menu_Refresh/Entree/Entree%20Desktop/_0003s_0001_Sides_Chicken-Tortilla-Soup_FEED.png
02746,5 Points In-Line,https://order.chick-fil-a.com/menu/mobile-sides/chicken-tortilla-soup,Sides,71,Bowl of Chicken Tortilla Soup,Bowl Of Chicken Tortilla Soup,7.69,1,,Shredded chicken breast with navy and black beans in a white creamy soup base with a perfect blend of vegetables and spicy heat. Topped off with seasoned corn tortilla strips. Seasonal item only.,https://www.cfacdn.com/img/order/Individual/Menu/Sides/ChickenTortillaSoup.png
02746,5 Points In-Line,https://order.chick-fil-a.com/menu/mobile-sides/kale-crunch-side,Sides,72,Kale Crunch Side,Kale Crunch Side,2.25,1,,"A blend of Curly Kale and Green Cabbage tossed with an Apple Cider and Dijon Mustard vinaigrette, all topped off with salted, crunchy Roasted Almonds",https://www.cfacdn.com/img/order/menu/Online/Sides%26treats/kaleCrunch_sm_desk.png
02746,5 Points In-Line,https://order.chick-fil-a.com/menu/mobile-sides/yogurt-greek-parfait,Sides,73,Greek Yogurt Parfait w/ Granola,Greek Yogurt Parfait W Granola,4.45,1,,"Creamy, organic vanilla bean Greek yogurt with fresh berries and choice of toppings. ",https://www.cfacdn.com/img/order/menu/Online/Sides%26treats/Jul19_OrganicAussieGreekYogurtParfaitCupGranola_desktop800.png
02746,5 Points In-Line,https://order.chick-fil-a.com/menu/mobile-sides/chips-waffle,Sides,74,Waffle Potato Chips,Waffle Potato Chips,1.99,1,,Kettle-cooked waffle cut potato chips Sprinkled with Sea Salt.,https://www.cfacdn.com/img/order/menu/Online/Drinks/chips_800.png
02746,5 Points In-Line,https://order.chick-fil-a.com/menu/mobile-sides/apple-sauce,Sides,75,Buddy Fruits® Apple Sauce,Buddy Fruits Apple Sauce,2.19,1,,"Buddy Fruits® brand applesauce is a 100% all natural combination of fresh apples, apple juice and cinnamon, blended smooth and served in a fun, squeezable 3.2 oz. child-size pouch.",https://www.cfacdn.com/img/order/menu/Online/Sides%26treats/Buddy_Fruits_Desk.png
02746,5 Points In-Line,https://order.chick-fil-a.com/menu/mobile-beverages/cup-water,Beverages,76,Cup of Water,Cup Of Water,0.0,1,,,https://www.cfacdn.com/img/order/COM/Menu_Refresh/Drinks/Drinks%20Desktop/_0000s_0033_%5BFeed%5D_0006s_0007_Drinks_Water-Small.png
02746,5 Points In-Line,https://order.chick-fil-a.com/menu/mobile-beverages/sweet-tea-individual,Beverages,77,Small Freshly-Brewed Iced Tea Sweetened,Small Freshly Brewed Iced Tea Sweetened,1.69,1,Small, Freshly-brewed each day from a blend of tea leaves sweetened with real cane sugar.,https://www.cfacdn.com/img/order/menu/Online/Drinks/tea_desktop.png
02746,5 Points In-Line,https://order.chick-fil-a.com/menu/mobile-beverages/sweet-tea-individual,Beverages,78,Medium Freshly-Brewed Iced Tea Sweetened,Medium Freshly Brewed Iced Tea Sweetened,1.99,1,Medium, Freshly-brewed each day from a blend of tea leaves sweetened with real cane sugar.,https://www.cfacdn.com/img/order/menu/Online/Drinks/tea_desktop.png
02746,5 Points In-Line,https://order.chick-fil-a.com/menu/mobile-beverages/sweet-tea-individual,Beverages,79,Large Freshly-Brewed Iced Tea Sweetened,Large Freshly Brewed Iced Tea Sweetened,2.39,1,Large, Freshly-brewed each day from a blend of tea leaves sweetened with real cane sugar.,https://www.cfacdn.com/img/order/menu/Online/Drinks/tea_desktop.png
02746,5 Points In-Line,https://order.chick-fil-a.com/menu/mobile-beverages/meal-unsweet-tea,Beverages,80,Small Freshly-Brewed Iced Tea Unsweetened,Small Freshly Brewed Iced Tea Unsweetened,1.69,1,Small,Freshly-brewed each day from a blend of tea leaves unsweetened.,https://www.cfacdn.com/img/order/menu/Online/Drinks/tea_desktop.png
02746,5 Points In-Line,https://order.chick-fil-a.com/menu/mobile-beverages/meal-unsweet-tea,Beverages,81,Medium Freshly-Brewed Iced Tea Unsweetened,Medium Freshly Brewed Iced Tea Unsweetened,1.99,1,Medium,Freshly-brewed each day from a blend of tea leaves unsweetened.,https://www.cfacdn.com/img/order/menu/Online/Drinks/tea_desktop.png
02746,5 Points In-Line,https://order.chick-fil-a.com/menu/mobile-beverages/meal-unsweet-tea,Beverages,82,Large Freshly-Brewed Iced Tea Unsweetened,Large Freshly Brewed Iced Tea Unsweetened,2.39,1,Large,Freshly-brewed each day from a blend of tea leaves unsweetened.,https://www.cfacdn.com/img/order/menu/Online/Drinks/tea_desktop.png
02746,5 Points In-Line,https://order.chick-fil-a.com/menu/mobile-beverages/lemonade,Beverages,83,Small Chick-fil-A® Lemonade,Small Chick Fil A Lemonade,2.05,1,Small,"Classic lemonade using three simple ingredients: real lemon juice—not from concentrate, cane sugar, and water.",https://www.cfacdn.com/img/order/menu/Online/Drinks/lemonade_desktop.png
02746,5 Points In-Line,https://order.chick-fil-a.com/menu/mobile-beverages/lemonade,Beverages,84,Medium Chick-fil-A® Lemonade,Medium Chick Fil A Lemonade,2.35,1,Medium,"Classic lemonade using three simple ingredients: real lemon juice—not from concentrate, cane sugar, and water.",https://www.cfacdn.com/img/order/menu/Online/Drinks/lemonade_desktop.png
02746,5 Points In-Line,https://order.chick-fil-a.com/menu/mobile-beverages/lemonade,Beverages,85,Large Chick-fil-A® Lemonade,Large Chick Fil A Lemonade,2.69,1,Large,"Classic lemonade using three simple ingredients: real lemon juice—not from concentrate, cane sugar, and water.",https://www.cfacdn.com/img/order/menu/Online/Drinks/lemonade_desktop.png
02746,5 Points In-Line,https://order.chick-fil-a.com/menu/mobile-beverages/diet-lemonade,Beverages,86,Small Chick-fil-A® Diet Lemonade,Small Chick Fil A Diet Lemonade,2.05,1,Small,"Classic lemonade using three simple ingredients: real lemon juice—not from concentrate, Splenda® No Calorie Sweetener, and water.",https://www.cfacdn.com/img/order/menu/Online/Drinks/lemonade_desktop.png
02746,5 Points In-Line,https://order.chick-fil-a.com/menu/mobile-beverages/diet-lemonade,Beverages,87,Medium Chick-fil-A® Diet Lemonade,Medium Chick Fil A Diet Lemonade,2.35,1,Medium,"Classic lemonade using three simple ingredients: real lemon juice—not from concentrate, Splenda® No Calorie Sweetener, and water.",https://www.cfacdn.com/img/order/menu/Online/Drinks/lemonade_desktop.png
02746,5 Points In-Line,https://order.chick-fil-a.com/menu/mobile-beverages/diet-lemonade,Beverages,88,Large Chick-fil-A® Diet Lemonade,Large Chick Fil A Diet Lemonade,2.69,1,Large,"Classic lemonade using three simple ingredients: real lemon juice—not from concentrate, Splenda® No Calorie Sweetener, and water.",https://www.cfacdn.com/img/order/menu/Online/Drinks/lemonade_desktop.png
02746,5 Points In-Line,https://order.chick-fil-a.com/menu/mobile-beverages/half-sweet-half-unsweet-tea,Beverages,89,Small 1/2 Sweet Tea 1/2 Unsweet Tea,Small 1 2 Sweet Tea 1 2 Unsweet Tea,1.69,1,Small,,https://www.cfacdn.com/img/order/menu/Online/Drinks/tea_desktop.png
02746,5 Points In-Line,https://order.chick-fil-a.com/menu/mobile-beverages/half-sweet-half-unsweet-tea,Beverages,90,Medium 1/2 Sweet Tea 1/2 Unsweet Tea,Medium 1 2 Sweet Tea 1 2 Unsweet Tea,1.99,1,Medium,,https://www.cfacdn.com/img/order/menu/Online/Drinks/tea_desktop.png
02746,5 Points In-Line,https://order.chick-fil-a.com/menu/mobile-beverages/half-sweet-half-unsweet-tea,Beverages,91,Large 1/2 Sweet Tea 1/2 Unsweet Tea,Large 1 2 Sweet Tea 1 2 Unsweet Tea,2.39,1,Large,,https://www.cfacdn.com/img/order/menu/Online/Drinks/tea_desktop.png
02746,5 Points In-Line,https://order.chick-fil-a.com/menu/mobile-beverages/sweet-tea-lemonade,Beverages,92,"Small Sunjoy® (1/2 Sweet Tea, 1/2 Lemonade)",Small Sunjoy 1 2 Sweet Tea 1 2 Lemonade,2.05,1,Small,,https://www.cfacdn.com/img/order/menu/Online/Drinks/halfTeaHalfLem_desktop.png
02746,5 Points In-Line,https://order.chick-fil-a.com/menu/mobile-beverages/sweet-tea-lemonade,Beverages,93,"Medium Sunjoy® (1/2 Sweet Tea, 1/2 Lemonade)",Medium Sunjoy 1 2 Sweet Tea 1 2 Lemonade,2.35,1,Medium,,https://www.cfacdn.com/img/order/menu/Online/Drinks/halfTeaHalfLem_desktop.png
02746,5 Points In-Line,https://order.chick-fil-a.com/menu/mobile-beverages/sweet-tea-lemonade,Beverages,94,"Large Sunjoy® (1/2 Sweet Tea, 1/2 Lemonade)",Large Sunjoy 1 2 Sweet Tea 1 2 Lemonade,2.69,1,Large,,https://www.cfacdn.com/img/order/menu/Online/Drinks/halfTeaHalfLem_desktop.png
02746,5 Points In-Line,https://order.chick-fil-a.com/menu/mobile-beverages/sweet-tea-diet-lemonade,Beverages,95,"Small Sunjoy® (1/2 Sweet Tea, 1/2 Diet Lemonade)",Small Sunjoy 1 2 Sweet Tea 1 2 Diet Lemonade,2.05,1,Small,,https://www.cfacdn.com/img/order/menu/Online/Drinks/halfTeaHalfLem_desktop.png
02746,5 Points In-Line,https://order.chick-fil-a.com/menu/mobile-beverages/sweet-tea-diet-lemonade,Beverages,96,"Medium Sunjoy® (1/2 Sweet Tea, 1/2 Diet Lemonade)",Medium Sunjoy 1 2 Sweet Tea 1 2 Diet Lemonade,2.35,1,Medium,,https://www.cfacdn.com/img/order/menu/Online/Drinks/halfTeaHalfLem_desktop.png
02746,5 Points In-Line,https://order.chick-fil-a.com/menu/mobile-beverages/sweet-tea-diet-lemonade,Beverages,97,"Large Sunjoy® (1/2 Sweet Tea, 1/2 Diet Lemonade)",Large Sunjoy 1 2 Sweet Tea 1 2 Diet Lemonade,2.69,1,Large,,https://www.cfacdn.com/img/order/menu/Online/Drinks/halfTeaHalfLem_desktop.png
02746,5 Points In-Line,https://order.chick-fil-a.com/menu/mobile-beverages/unsweet-tea-lemomade,Beverages,98,"Small Sunjoy® (1/2 Unsweet Tea, 1/2 Lemonade)",Small Sunjoy 1 2 Unsweet Tea 1 2 Lemonade,2.05,1,Small,,https://www.cfacdn.com/img/order/menu/Online/Drinks/halfTeaHalfLem_desktop.png
02746,5 Points In-Line,https://order.chick-fil-a.com/menu/mobile-beverages/unsweet-tea-lemomade,Beverages,99,"Medium Sunjoy® (1/2 Unsweet Tea, 1/2 Lemonade)",Medium Sunjoy 1 2 Unsweet Tea 1 2 Lemonade,2.35,1,Medium,,https://www.cfacdn.com/img/order/menu/Online/Drinks/halfTeaHalfLem_desktop.png
02746,5 Points In-Line,https://order.chick-fil-a.com/menu/mobile-beverages/unsweet-tea-lemomade,Beverages,100,"Large Sunjoy® (1/2 Unsweet Tea, 1/2 Lemonade)",Large Sunjoy 1 2 Unsweet Tea 1 2 Lemonade,2.69,1,Large,,https://www.cfacdn.com/img/order/menu/Online/Drinks/halfTeaHalfLem_desktop.png
02746,5 Points In-Line,https://order.chick-fil-a.com/menu/mobile-beverages/unsweet-tea-diet-lemonade,Beverages,101,"Small Sunjoy® (1/2 Unsweet Tea, 1/2 Diet Lemonade)",Small Sunjoy 1 2 Unsweet Tea 1 2 Diet Lemonade,2.05,1,Small,,https://www.cfacdn.com/img/order/menu/Online/Drinks/halfTeaHalfLem_desktop.png
02746,5 Points In-Line,https://order.chick-fil-a.com/menu/mobile-beverages/unsweet-tea-diet-lemonade,Beverages,102,"Medium Sunjoy® (1/2 Unsweet Tea, 1/2 Diet Lemonade)",Medium Sunjoy 1 2 Unsweet Tea 1 2 Diet Lemonade,2.35,1,Medium,,https://www.cfacdn.com/img/order/menu/Online/Drinks/halfTeaHalfLem_desktop.png
